age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,country,salary
42.29527745,0,213150.3203,1,12.94150784,0,2,0,4,1,40,1,1
32.50200429,0,296460.8188,4,12.37449893,0,0,0,4,1,40,1,1
46.4797006,0,245414.0452,5,13,0,9,0,4,1,43,1,1
47.94417318,1,111071.951,4,12.90401574,0,2,0,4,1,49,1,1
41.71311181,0,209545.2869,2,13.57103727,0,6,0,4,0,54,1,1
34.42542708,1,81054.95668,0,14.53195982,0,9,0,3,1,43,1,1
48.21325247,0,128455.6283,2,9.213252467,0,2,0,4,1,41,1,1
53.15558572,0,146380.1461,1,10.15558572,0,3,0,4,1,41,1,1
39.67321449,0,112266.3268,5,13,0,7,0,4,1,44,1,1
49.54246668,0,415032.6436,3,10,0,8,0,2,1,53,1,1
44.78722062,0,266857.5743,4,12.95744412,0,3,0,4,0,49,1,1
36.94020471,0,192655.1031,3,10.58206141,0,7,0,4,1,50,1,1
42.80985778,1,329917.2643,4,11.98403792,0,3,1,4,1,47,1,1
45.43829159,0,119465.1231,0,15.54793381,0,9,0,1,1,40,0,1
52.97664071,0,98768.76279,3,10,0,11,0,4,1,44,0,1
38.5722402,1,140743.6587,2,9.2138799,0,8,0,3,1,47,0,1
35.99517433,0,187046.2075,2,9.009651345,0,10,0,4,0,40,1,1
45.28223595,0,53834.24539,3,11.49078973,0,9,0,4,1,46,1,1
45.44076938,1,149640,3,14.11846124,1,9,1,4,1,36,0,1
42.05058684,0,98078.95547,3,14.47773431,0,7,0,1,1,43,0,1
42.49730179,1,200919.7406,5,13,0,5,3,2,0,35,1,1
35.04883121,0,251100.1946,3,10.95116879,0,10,0,4,1,43,1,1
49.3216742,1,100041.7553,1,12.97901357,0,8,1,3,0,38,1,1
47.35211822,0,120131,2,9,0,0,0,4,1,65,1,1
26.50506814,0,82871.70908,2,9.3416002,1,6,3,4,0,48,0,1
37.4733058,0,241998,4,10.63347098,0,7,0,4,1,45,1,1
47.32113737,0,25707.69162,3,8.673635791,0,9,0,4,1,49,1,1
59.54754466,1,264004.5059,2,9.467681761,0,8,0,4,1,32,0,1
51.41008981,1,210736,2,9,0,2,0,4,1,40,1,1
42.80030541,1,153132,5,13,0,5,0,4,1,46,1,1
46.07445756,0,310552.5481,3,10.76396079,0,2,0,2,1,40,1,1
43.72191743,0,152619.7306,5,13,0,0,0,4,1,40,1,1
56.07202415,0,170067.8873,2,9.024008049,0,3,4,4,0,40,1,1
53.48153496,0,355929.4604,2,11.10290443,0,2,0,4,1,57,1,1
66.18052383,1,173933.4976,4,11.90736511,0,3,0,4,1,12,0,1
38.9196743,0,223255.3935,2,13.54016285,0,4,0,4,1,44,1,1
62.26228044,1,36299.94611,5,13,0,9,0,4,1,36,1,1
48.84727251,0,105190.9786,3,11.39299666,0,10,0,4,1,42,1,1
42.63434979,2,187712.6255,2,9.726869958,0,8,0,4,1,56,1,1
30.68959867,1,155989.008,3,10.68959867,0,8,0,4,1,40,1,1
42.93598534,0,219279.2119,2,9,0,1,0,3,1,64,1,1
39.10948079,0,386440.446,2,11.92701281,1,10,2,4,0,47,1,1
49.40601218,1,139376.771,4,11.58099834,0,9,0,4,1,35,1,1
47.45605999,0,115220.9402,3,11.81019273,0,1,4,4,0,42,1,1
40.99983002,0,247877.8004,5,13,0,11,0,4,1,43,1,1
61,0,80896,1,12.81851065,0,9,0,1,1,45,0,1
34.10039564,1,30773.68367,4,11.75378529,0,7,3,4,0,50,1,1
44.94253562,0,167334.0068,1,13.98647897,1,8,1,4,0,49,1,1
49.85415475,0,85037.68708,4,12.19769554,0,9,2,4,0,20,1,1
46.45633047,0,141578.2006,1,14,0,7,0,3,1,42,1,1
35.61049135,2,258062.9044,2,9.397002473,0,11,0,4,1,44,0,1
51.08315529,1,35083.2483,0,15.74995144,0,3,0,4,1,39,1,1
62,0,69867,4,12.9734058,0,9,0,4,1,54,1,1
38,0,95360.64688,4,11.97304685,0,8,0,4,1,47,1,1
61.53236785,1,162347,3,15,0,7,0,4,1,20,1,1
40,1,123306,3,13.51459373,0,9,0,4,1,43,1,1
63.51712497,1,207938.5402,4,12.18964062,0,2,0,3,1,47,1,1
51,0,95987.13463,4,11.93617346,0,9,0,4,1,46,1,1
33.41500034,0,106924.0192,4,10.47166678,0,7,1,2,1,41,0,1
42.9600975,0,247873.4878,5,13,0,10,0,4,1,51,1,1
49.96836444,0,28334,2,10.27667556,0,3,0,4,0,44,1,1
40.76457104,1,240406.567,1,14,0,7,0,4,1,40,1,1
45.19715592,1,121124,2,14.40853225,0,2,0,4,1,49,1,1
34.29986018,0,209217.77,4,13.17026649,0,9,0,4,1,55,1,1
39.67968925,0,333457.9301,1,12.718757,0,9,5,4,0,41,1,1
34.070576,0,334341.1383,4,12.48823733,0,3,0,4,0,38,1,1
43.34194325,0,29784.24846,1,10.95161937,0,2,0,3,1,51,1,1
29.12985099,0,180274.672,4,11.02276077,0,4,0,4,1,57,1,1
46.12002446,0,88528.40811,2,10.74668297,0,3,0,4,1,41,1,1
60.84272998,0,106538.3082,0,15.785335,0,9,1,4,0,52,1,1
30.6205659,0,205660.1205,3,11.96552412,0,3,4,4,0,49,0,1
41.88543423,0,37929.20953,4,12.54173693,0,3,0,4,1,53,1,1
51.5551142,0,172279.0984,0,14.54330796,2,11,1,3,0,38,1,1
42.12493543,1,181304.2941,3,14.66175711,0,7,0,4,0,44,1,1
57.2957092,0,118370.6402,2,9.568096932,0,2,0,4,1,42,1,1
54.17651073,0,109199.2904,4,11.53309576,0,1,0,4,1,40,1,1
33.50396235,0,155343,2,9,0,6,0,4,1,45,1,1
39.3013346,0,200976.5529,5,13,0,7,1,4,0,43,1,1
38.64615243,0,43712,2,8.292304858,0,3,0,4,1,41,1,1
62.75627992,0,212843.5967,1,10.5546501,0,10,0,4,1,57,1,1
41.82955777,1,139000.1159,3,11.30226534,0,1,0,2,1,45,0,1
43.2613662,0,182757.7386,2,11.20813343,0,2,3,3,0,40,1,1
35.05229207,0,33975,4,12.93027724,0,8,0,4,1,40,1,1
41.20610308,0,346447.1708,2,11.60813744,0,3,0,2,1,42,1,1
27.83346024,0,102477.3263,4,12.66841677,0,8,2,4,1,65,1,1
38,1,43712,4,9.036192669,0,5,0,4,1,50,1,1
51.60156417,1,100110.7314,1,13.93340782,0,3,0,4,0,39,1,1
37.60642107,0,209759.8108,3,14.02364913,0,5,0,4,1,47,1,1
51.46078989,0,204447,1,14,0,3,0,4,1,54,1,1
57.09064112,0,235629.9614,3,10.89896012,0,3,0,4,0,40,0,1
37,1,183800,3,12.3460792,0,10,0,4,1,43,1,1
43.69271723,1,33658,1,13.59028963,0,9,0,4,1,49,1,1
56.07995421,0,147952.8391,2,10.28003053,0,12,1,4,0,46,1,1
38.56687979,0,66308.95673,4,12.46892142,0,3,0,4,1,53,1,1
37.33198376,0,240263.6316,5,13,0,1,3,2,0,40,0,1
38,0,165468.0439,3,10.36263328,0,3,0,4,1,53,1,1
46.91555018,0,81910.46651,3,10,0,0,2,1,0,40,1,1
46.23025237,1,219292.5107,2,9.115126185,0,0,0,1,1,78,0,1
37.56856324,0,102526.5364,3,11.7822565,0,4,1,4,1,49,0,1
43.6565089,2,120277,4,13.17174555,0,3,0,4,1,44,1,1
48.55047706,0,235666.3677,3,10,0,11,2,4,0,40,1,1
32.64096608,0,181294.536,4,13.44199677,0,4,0,4,0,53,1,1
32.19994786,0,167768.9359,5,13,0,7,0,4,1,47,1,1
55.33566788,0,415075.2749,2,9.722611314,0,3,0,3,1,40,1,1
49.8375515,0,357745.8481,3,10.621458,0,2,0,4,1,46,1,1
32.82918763,0,345313.2122,4,12.48756289,0,10,0,4,0,46,1,1
44.86812962,0,149703.9592,4,12.39089418,0,9,0,4,1,36,1,1
48.70999168,1,240378.549,1,14,0,10,0,4,1,40,1,1
56.06668095,0,105585.5556,2,7.399978582,0,7,0,4,1,40,1,1
38.93194845,0,250036.0842,3,11.43688316,0,1,0,3,1,44,1,1
48.44730527,0,128796.9649,3,10.92974036,0,6,0,4,1,40,1,1
51.38325353,0,336005.1335,2,9.255502353,0,3,0,4,1,56,1,1
36,0,52397.97912,0,14.69247923,0,9,0,3,1,43,0,1
39.39732333,0,409992.6125,4,11.55892933,0,2,0,4,1,52,1,1
30.11372434,0,241472.6346,2,9.873389192,0,5,0,4,1,45,1,1
50.03750475,0,80910.09464,1,14,0,4,0,3,1,46,0,1
32.17921512,0,251833.6284,4,11.96415698,0,9,5,2,0,40,1,1
37.03070304,1,114688.4239,2,9.151535152,0,8,0,4,1,40,1,1
38.51014531,1,237569.229,3,10.95941878,0,11,3,2,0,49,0,1
38.20991129,0,352388.1772,3,11.24308815,0,4,0,4,1,47,1,1
45.80250099,0,175927.0175,0,15.22749958,0,0,0,4,1,53,1,1
41,1,177905,3,13.48876273,0,5,0,4,1,57,1,1
69.74763524,0,87351.82755,3,15,0,9,0,4,1,63,1,1
40.55562976,0,187099.8385,2,14.57573734,0,3,4,4,0,45,1,1
51.75190749,0,94352.77031,3,11.53598678,0,10,0,4,1,46,1,1
45.20256344,1,140648.0513,4,12.39230968,1,8,0,4,1,41,1,1
53.58369815,0,353247.8141,5,13,1,9,3,4,0,48,1,1
43.10131714,0,120277,2,9.405268543,0,2,0,4,1,41,0,1
36.85468857,0,380613.2734,3,11.97924122,0,8,4,4,0,13,1,1
27,0,221407.2607,4,11.76831543,0,3,2,4,0,44,0,1
37,0,105028.2144,4,12.05898618,0,8,0,4,1,47,1,1
55.88548782,0,72423.00324,3,8.461289194,0,6,0,3,1,44,0,1
33.32528523,0,162555.7014,1,13.62388824,0,9,4,1,0,40,0,1
44.65371001,0,200239.9482,3,10.79935478,0,6,0,4,1,45,1,1
28.34624358,0,132678.6423,2,9.519365366,0,5,0,4,1,40,1,1
34.00615382,1,175761.0165,5,13,0,9,0,4,1,59,1,1
57.07176352,0,229040.3947,4,11.96411824,0,1,0,4,1,45,1,1
58.19992464,0,170107.2003,1,13.80007536,0,3,0,4,1,41,1,1
31.79332414,0,78922.47432,4,12.36777931,1,11,1,4,1,43,1,1
51.59696008,0,76036.29848,2,9.744613329,0,7,0,4,1,42,1,1
41.64215541,0,134498.0936,0,15.27759112,0,6,0,4,1,50,1,1
49.53342563,0,48314.82311,2,9.496286042,0,1,2,4,0,40,1,1
42.0122719,0,415887,3,10.33742397,0,10,0,4,1,49,1,1
39.84994385,1,408575.009,3,12.86114231,0,7,0,4,1,51,1,1
45.61138198,1,150537.7005,3,11.34818426,0,2,1,4,0,48,1,1
60.97691888,0,415887,5,13,0,11,0,4,1,20,1,1
37.86087886,0,207528.6614,2,14.74015509,1,6,2,4,1,40,1,1
61.52905812,0,255319.8033,3,10,0,6,0,4,1,53,1,1
32.52304429,1,127884.9378,3,14.04608858,0,10,2,4,0,50,1,1
35.12028296,0,376455,3,10.1503537,0,3,0,4,1,59,1,1
37.56290849,0,69251,1,9.685174709,0,12,0,1,1,39,0,1
33.31757366,0,124683.4541,3,13.28783824,0,10,0,4,0,35,1,1
45.15326802,0,192776.4598,5,13,0,3,0,4,1,53,1,1
42.34962698,0,126818.273,2,11.17481349,0,2,0,4,1,40,1,1
51.46810887,1,113543.6823,1,12.72908118,0,9,0,4,1,40,1,1
39.36558511,2,116356.9555,4,13.05222644,0,10,0,1,0,40,1,1
36.09716981,1,36214,5,13,0,2,0,4,1,56,1,1
42.74662508,0,266834.3115,4,12.54932502,0,3,0,4,0,45,1,1
41.49889281,0,99073.24635,4,13.12494464,0,4,4,4,0,40,0,1
32.4698553,1,177675,4,11.5301447,0,9,0,4,1,44,1,1
42.56921743,0,412595.9024,1,10.9492261,0,4,0,4,1,36,0,1
40.41469598,1,56763.22002,1,12.15118241,0,5,1,4,0,46,1,1
48.27379835,0,185394.3412,3,8.122997246,0,8,0,4,1,39,1,1
41.36511703,0,175206.5368,1,13.7574935,1,2,3,4,1,54,1,1
43.86384316,1,415887,3,10.86384316,0,10,0,4,1,48,0,1
24.61211677,0,197880.1153,3,10,0,10,0,4,1,43,1,1
30.91144273,0,340883.2766,2,14.91144273,0,8,0,4,1,60,1,1
49.35688966,0,245111.6228,2,7.808083189,0,5,0,2,1,40,1,1
51.14679507,0,185406.8933,2,10.89334938,0,1,0,4,1,48,0,1
51.59773658,0,193720,4,12.10339513,0,3,0,4,1,43,1,1
31.7557721,0,95893.24269,4,7.366341845,0,2,1,0,0,59,1,1
33.88453379,0,356875.1875,3,10.34639863,0,10,0,4,0,45,1,1
47.24673843,0,168284.1837,2,9.892391204,0,11,0,4,1,44,1,1
36.75474215,0,190052.6172,5,13,0,5,1,4,0,46,1,1
45.94938255,0,274201.651,4,7.450264621,0,2,0,3,1,39,1,1
42.36860945,0,85053.29524,4,12.51622938,0,9,3,4,0,20,1,1
61.19724206,0,159908,3,7.591726177,1,5,4,4,0,33,1,1
34.81820975,0,29926.27266,4,12.63636003,0,5,0,4,1,49,1,1
48.88385694,2,33301.2559,3,12.94192847,0,5,1,4,1,42,1,1
38.15088362,0,178135.9497,3,14.35009818,0,8,0,4,0,41,1,1
36.10119872,0,30958.94675,3,10.46826496,0,12,0,4,1,46,1,1
29.12162653,0,154568.6588,4,12.34121989,0,2,0,1,1,37,0,1
34.30413121,0,100272.2968,4,8.987840677,1,6,2,2,0,60,0,1
42.227113,0,145161.3363,0,15.5545774,0,9,0,4,1,40,1,1
67.40419116,0,54734.7293,3,10,0,8,0,4,1,24,1,1
60.66848014,0,232626.951,2,14.83424007,0,8,0,4,1,40,1,1
56,1,220187,3,10,0,8,0,4,1,45,1,1
36.9479304,0,330108.4391,5,13,0,7,2,4,0,47,1,1
42.57189742,0,174684.9967,2,9.952068384,0,9,3,4,0,42,1,1
55.74494944,0,377047.8889,4,12.40404045,0,8,0,4,1,40,1,1
52.14526203,0,284329,2,10.58104811,0,2,0,4,1,45,1,1
45.76864062,0,186312.7921,3,10,0,3,2,4,0,47,0,1
44.05058008,0,186124.9494,2,12.66896304,0,5,0,4,1,55,1,1
47.13541833,0,387322.7403,2,9,0,2,0,4,1,40,1,1
49.840075,0,61275.29216,2,9.289981251,0,5,0,4,1,40,1,1
32.33059798,0,331542.7027,4,13.0330598,0,3,0,1,0,50,0,1
47.4770185,0,109822.542,3,14.56418208,0,9,0,4,0,44,1,1
38.45705319,0,300622.2301,2,8.231765959,0,6,0,2,1,36,1,1
43.01035429,0,377093.2131,2,10.50517715,0,2,0,3,1,40,1,1
49.86782645,0,211654.6168,3,6.132173545,0,2,0,3,0,40,1,1
57.80946009,1,172948.1289,0,14.48678665,0,9,0,4,1,38,1,1
46.11801769,0,228372,4,13.11801769,1,10,3,4,1,40,1,1
53.27833974,1,146571.4742,2,9,0,3,0,3,1,40,1,1
48.39184566,0,371729.4167,2,9.56518555,0,6,1,2,0,40,1,1
29.96089932,0,107813.9431,4,12.35230327,0,11,1,4,1,40,1,1
41.75853939,0,169406.2861,2,9,0,2,0,4,1,46,1,1
36.43480065,0,265564.2341,3,10.53805024,0,3,0,2,0,49,0,1
49.23009437,0,97736.9195,2,9.076990563,0,6,0,4,1,45,1,1
40.70582153,0,352817.1481,2,9.926455383,0,3,4,3,0,42,0,1
58.17331545,0,322691,4,13.17331545,0,6,0,4,1,41,1,1
55.4609823,0,195318.4787,1,12.73049115,0,5,1,4,1,50,1,1
37.38486911,0,179668.7689,4,13.30756544,0,9,0,4,1,51,1,1
30.68579197,1,177675,4,12.0573759,0,6,0,4,1,40,1,1
47.80603371,0,55243.78882,4,12.41810113,0,2,0,4,1,44,1,1
43.87420646,0,98360.32634,1,14,0,9,0,4,1,40,1,1
44.04145152,0,189739.8734,5,13,0,3,0,4,1,45,1,1
32.11571499,1,292472,1,12.53885799,0,10,0,0,1,48,0,1
53.04312354,0,415887,4,13.12937061,0,3,0,2,1,40,1,1
39.82705781,1,239766.372,2,14.37970664,0,8,0,4,1,49,1,1
41.55668279,0,191487.313,4,11.95093075,0,8,0,4,1,54,1,1
32.34879371,0,101709.2667,4,13.04103455,0,9,0,1,1,40,1,1
45.24202675,1,375418.459,3,10,0,11,0,4,1,60,0,1
47,1,362835,5,13,0,4,0,4,1,51,1,1
39.05671531,0,95292.62676,2,9.335433901,0,7,0,2,1,41,0,1
41.70636087,0,188069.2794,1,14,0,9,0,4,1,49,1,1
32.4846181,0,207668,4,12.0307638,0,2,1,4,1,50,1,1
33.42974656,0,196801.8529,2,14.8380169,1,9,0,4,0,43,1,1
39.09308809,0,377316.9472,2,9.518235376,0,3,0,2,0,41,1,1
52.32520431,0,290645.6547,5,13,0,2,0,4,1,51,1,1
37.21603207,0,238348.1149,4,12.52961924,0,9,0,3,1,41,1,1
55.16641291,0,188836.4107,2,14.25038063,1,3,1,4,0,52,1,1
48.41565641,0,102108.7935,3,12.05937949,0,8,0,4,1,50,1,1
46.01301561,0,144351,3,13.49349219,0,5,0,4,1,42,1,1
36.68616962,1,57084.42994,1,13.76152532,0,6,2,4,0,45,1,1
48.20379048,1,198628.3002,4,13.80252698,0,9,0,4,1,44,1,1
36.05794609,1,110339.1159,3,10.3526487,0,8,0,4,1,56,1,1
42.63088419,0,179839.9192,2,9.680337622,0,6,0,4,1,40,1,1
33.60877702,1,81049.0068,0,14.8819527,0,9,0,3,1,42,1,1
32.73474006,1,124920.7015,5,13,0,7,0,1,1,49,0,1
37.31225639,0,194899.3829,3,10.73048398,1,2,0,4,1,41,1,1
45.25540568,2,145290,2,9,0,6,0,4,1,41,1,1
29.96233976,0,244414.4536,1,10.41512134,0,2,3,4,0,50,1,1
29.41137524,1,155970.2228,1,9.085703174,0,11,0,4,1,40,1,1
49.69051089,0,113330.6111,3,11.36905109,0,10,0,4,1,41,1,1
57.47939422,1,71276.8974,1,11.51471842,1,5,0,4,1,47,1,1
35.80348638,0,180287.6474,5,13,0,3,0,2,1,57,1,1
47.03094586,0,192875.7268,4,11.98968471,0,6,0,4,1,40,1,1
56.3403479,0,198145,5,13,0,4,0,4,1,37,1,1
45.21951179,0,104639.2846,1,10.30081368,0,5,1,1,1,40,0,1
48.3477375,0,155320.7458,2,9,0,2,3,4,0,40,1,1
57.32578814,0,281781.1377,4,13.07491243,0,8,0,4,1,40,1,1
37.91138166,0,76876.54666,3,7.070894676,0,2,0,4,1,40,1,1
44.80106378,0,231620.2641,1,11.2172872,0,4,0,4,1,40,1,1
50.46518813,1,220782.932,1,11.33386138,0,7,0,4,1,40,1,1
36.82333089,0,154945.9863,2,11.60548962,0,5,0,4,0,53,1,1
56.60558171,0,209302.3851,3,13.44037211,0,10,0,4,1,37,1,1
39.217631,0,344730.051,3,10,0,0,2,2,0,48,1,1
46.75657879,0,148217.9408,1,11.17598711,0,4,3,3,0,23,0,1
39.78994711,0,306655.0844,2,9.934171074,0,10,0,4,1,49,1,1
37.4685516,0,165741.1623,2,11.22515872,0,4,0,3,1,44,0,1
52.01170478,0,154728,3,10.5029262,0,12,0,4,1,40,1,1
54.37482361,1,156549.9502,3,14.33748236,1,7,0,4,1,43,1,1
58.38330537,0,142116.6304,2,9,1,10,0,4,1,39,1,1
47.51199573,0,216999,2,9.976008539,0,2,0,4,1,43,1,1
55.02035902,0,141551.3671,2,7.755089754,0,6,0,4,1,47,1,1
45.66010303,0,174389.0084,1,14,0,9,0,4,1,40,0,1
38.98626123,0,144583.8862,4,13.75171735,0,9,0,4,1,43,1,1
38.52246375,0,114566.4442,5,13,1,5,2,4,0,42,1,1
45.02471449,0,206507.6591,4,11.82286333,0,7,0,4,1,52,1,1
63.33706556,0,182406.4944,5,13,1,3,1,4,1,45,1,1
48.21767411,0,204623.3405,1,13.89116294,0,3,0,3,1,51,1,1
38.87228232,0,220970.8781,0,14.87228232,0,4,0,1,1,40,0,1
51.49685823,0,219937.317,4,11.90062835,0,6,1,4,0,40,1,1
36.07866165,0,184949.4889,1,12.84832707,1,3,0,4,1,43,1,1
46.13848891,0,202553.5603,2,9.276977821,0,9,4,4,0,40,1,1
52.7735243,0,68958.32415,1,14,0,11,0,4,1,55,1,1
42.39703035,0,207105.6796,2,10.48855893,0,2,0,4,1,38,1,1
41.90531079,1,345969,4,12.9526554,0,2,0,4,1,47,1,1
64.23688792,2,148637.9614,1,11.6974066,1,9,0,4,1,26,1,1
55.21207975,0,168370.0254,2,9,1,7,2,1,0,40,0,1
43.58795415,0,367421.0492,3,7.587954154,0,2,1,2,1,41,1,1
47.48419931,0,58297.75921,5,13,0,10,0,4,1,43,1,1
42,1,54202,3,14.25417248,0,9,0,4,1,50,1,1
37.69157618,0,224531,3,10.74456509,0,5,0,4,1,44,1,1
38.72942934,0,224497.8282,2,13.62705707,0,10,1,4,0,53,1,1
46.95993423,1,362898.1115,2,9.061180339,1,2,0,3,1,58,1,1
33.78342891,0,236395.2166,5,13,0,9,0,4,1,52,1,1
70.18097006,0,148617.1357,2,14.75565531,0,7,0,4,1,38,1,1
32.47565077,0,31416.91394,2,10.01623282,0,7,0,4,1,49,1,1
36,0,111128,4,11.98521308,0,6,0,4,1,52,1,1
54.69385746,0,306173.9617,2,14.41691823,0,10,0,4,1,40,1,1
64.55337912,0,104401.8105,4,11.96601374,0,6,0,4,1,40,0,1
47.37493883,0,72886.64881,2,10.29762487,0,7,0,2,1,39,1,1
45.55339578,1,277482.5084,3,13.70785608,0,9,0,4,1,56,1,1
35.94061071,0,37382.23364,4,12.41180661,0,8,0,4,1,54,1,1
38.99811741,1,196763.0105,2,11.00037652,0,8,3,4,0,30,1,1
43.69625524,0,145441,5,13,0,3,0,4,1,44,1,1
45.4098665,0,117836.8264,2,9.74098665,0,8,0,4,1,46,1,1
37.79274423,0,192022.3692,1,12.00302324,0,3,0,4,1,60,0,1
41.39279905,0,209179.0515,4,13.16295006,0,3,0,4,1,65,1,1
62.43651293,1,316196.4573,4,13.91549924,1,5,2,4,1,29,1,1
65.13751843,1,37211.70128,1,12.72039959,0,7,0,4,1,42,1,1
39,0,204521.4517,0,15.57320648,0,7,0,4,1,50,1,1
42.53166154,1,254215.9833,0,14.99666721,0,9,0,4,0,60,1,1
46.33710948,0,129517.9717,5,13,0,3,0,4,1,59,1,1
30,1,235271,5,13,0,9,0,4,1,48,1,1
38.50110407,1,49180.35057,3,13.29977919,0,3,0,4,1,52,1,1
36.6498199,0,188548.0541,2,9.350180098,0,5,0,4,1,46,1,1
51.94389484,0,145165.9719,4,13.01402629,0,3,0,4,1,54,1,1
40.97749373,0,89173.21534,3,10.06751881,0,4,0,4,1,40,1,1
48.66790823,0,217042.7708,1,10.33209177,0,0,3,4,0,40,1,1
33.48723975,1,117963,3,13.46171926,0,5,0,4,1,55,1,1
47,0,121124,2,9.805696791,0,2,0,4,1,42,1,1
56.33939175,0,153484,2,13.66515206,0,2,0,4,1,50,1,1
40.26750181,0,154086.93,2,9.751591074,0,6,0,4,1,40,1,1
34.26293933,0,350610.5012,3,8.383875216,0,10,4,3,0,40,0,1
43.17600527,1,124692,2,9.274664909,0,7,0,4,1,40,1,1
48.37950922,0,197362.9336,2,11.62049078,0,3,0,2,1,41,1,1
43.93733821,0,328526.9411,3,14.54859313,0,7,0,3,1,43,0,1
40.41400556,0,249188.5755,3,11.23544866,0,9,0,4,1,45,1,1
53.99781918,0,158333.5403,1,11.50545206,0,9,0,4,0,42,1,1
45.31556022,1,33779.17047,5,13,0,11,0,4,1,41,1,1
46.65655264,0,99835,3,14.01517104,0,7,0,4,1,56,1,1
62,0,160148.4434,3,10.23703683,0,9,0,4,1,34,1,1
50.35082094,0,92415.1646,1,10.32458953,0,3,1,3,0,38,1,1
35.15471328,0,228913.9923,1,15.13396504,0,7,0,4,1,46,1,1
48.11993548,1,102308,4,13.88006452,0,9,0,4,1,43,1,1
52.37274147,0,145406.2545,3,11.0295561,0,2,0,4,1,45,1,1
31.57131558,0,127633.4239,3,10.71473769,0,2,2,4,0,44,1,1
51.99897533,0,53833.28586,2,9.571721335,0,6,0,4,1,41,1,1
34.0006563,0,415887,2,9,1,0,0,4,1,48,1,1
68.31809591,0,187292.3604,5,13,0,5,0,4,1,40,1,1
46.43604253,0,226487.3773,3,10.53459362,0,10,0,4,1,51,1,1
57.65334492,1,36333.22398,5,13,0,9,0,4,1,36,0,1
49.73873781,1,173938.9834,3,13.44259647,0,5,0,4,1,22,1,1
42.80509739,1,120547.7057,4,12.31719851,0,9,0,4,1,49,1,1
47.0823498,0,272928.3543,2,12.62975732,0,3,0,4,1,53,1,1
35.80172009,0,19779.77115,2,9.798853274,0,3,0,4,1,44,1,1
50.54067258,0,204447,2,11.83730968,0,6,0,4,1,54,1,1
44.53697854,0,285808.7127,2,11.02779031,0,12,0,4,1,40,1,1
47.15877783,0,191277,2,9.317555661,0,11,0,4,1,50,1,1
35.3833061,0,207237.6822,2,9.951525053,0,7,0,3,1,46,0,1
61.37896003,1,147593.9878,4,13.12469538,0,10,0,4,1,31,1,1
41.77059586,0,156490.2795,2,11.02150259,0,10,0,4,1,46,1,1
25.78828335,0,86872,2,9.846866588,0,10,0,4,1,43,1,1
48,0,248121.1021,5,13,0,9,0,3,1,48,1,1
36.89356884,1,126569,2,11.84035326,0,5,0,4,1,49,1,1
42.88309723,1,246285.8706,1,12.75323889,0,3,0,4,1,49,1,1
31.2013768,0,107823.0344,2,9.399311598,0,8,0,4,1,52,1,1
48.98540772,0,185399.5597,3,9.309012865,0,9,0,4,1,38,1,1
46.32939363,0,165828.9764,2,9,0,3,0,4,1,55,1,1
42.33374023,0,267940.0708,4,11.93349609,0,9,0,3,1,46,0,1
39.49530339,0,44421.07636,3,11.21151508,0,6,0,4,0,57,0,1
37.43659827,0,149191.6901,3,14.40845356,0,9,0,3,1,47,1,1
47.25312485,0,386291.6194,4,11.57593745,0,6,0,4,1,47,1,1
44.70971821,0,225435.8488,2,11.00993497,0,6,0,4,1,43,1,1
37.73034866,1,153065.636,2,9,0,2,0,4,1,56,1,1
38.13820888,1,129573,1,13.86179112,1,8,1,4,1,41,1,1
56.68253476,0,52267.69265,1,13.97113952,0,3,0,4,1,49,1,1
47.89923114,0,193047,2,9,0,8,0,4,1,40,1,1
40.08796067,2,135376.2165,3,11.82002458,0,5,0,4,1,50,1,1
37.33158681,1,56870.1603,0,14.88947106,0,5,2,4,0,52,1,1
44.71164002,0,192771.6746,4,12.91349201,0,2,0,4,1,54,1,1
40.47221526,0,107754.3611,2,13.69444305,0,9,0,4,1,44,1,1
28.19686024,0,415887,3,9.704709639,0,2,0,4,1,40,1,1
51.00360475,0,96062.00397,3,10.00180237,0,10,0,4,1,40,0,1
37.44571976,1,140294.3587,4,13.88857006,0,5,0,4,1,48,1,1
43.90974437,0,202429.715,2,9,0,6,0,4,1,50,1,1
38.98373671,1,20399.63679,2,9.331526301,0,9,3,4,0,54,1,1
49.17017061,0,189499.1061,2,9.170170606,0,10,0,4,1,50,0,1
36.28465013,0,38657.55158,3,10,0,9,0,4,1,52,1,1
44.94572409,0,184278.1941,3,10.86431022,1,0,3,3,0,54,1,1
37.71481237,1,109133,1,13.42962474,0,5,0,4,1,62,1,1
44.12567608,0,193960.3482,2,13.65183401,0,9,0,2,1,40,0,1
37.50481728,0,58344.85208,4,12.65273447,0,10,0,4,1,42,1,1
55.92369752,0,203099.8399,2,14.73455137,0,5,2,4,0,50,1,1
43.95570504,2,205604.6133,3,14.19335576,1,9,0,2,0,51,1,1
45.16184398,1,306426.0222,2,10.1514468,0,3,0,4,1,43,1,1
40.79549298,0,209742.8156,3,14.39774649,0,3,0,4,1,54,1,1
56.40890517,0,76707.35312,2,14.52661207,0,9,2,4,0,39,0,1
40.6477174,0,222228.9536,2,8.082273911,0,6,0,4,1,43,1,1
57.48378544,2,176834.8063,2,15.16774764,0,10,0,4,1,44,1,1
42.90478207,0,266107.0719,3,11.35717311,0,5,0,4,1,47,1,1
